session_id,src_port,dst_port,session_count,timestamp,during
00:00:00:00:00:01,3298,80,21,47681,236
00:00:00:00:00:03,23076,993,9,47683,128
00:00:00:00:00:02,4636,143,3,47693,220
00:00:00:00:00:02,2405,25,8,47696,90
00:00:00:00:00:02,8118,443,14,47696,260
00:00:00:00:00:02,62806,53,39,47696,42
00:00:00:00:00:01,54716,993,45,47699,24
00:00:00:00:00:03,53469,25,25,47699,178
00:00:00:00:00:02,49908,443,22,47703,94
00:00:00:00:00:03,33489,8000,10,47703,294
00:00:00:00:00:01,63109,137,15,47705,29
00:00:00:00:00:01,5300,8080,5,47709,26
00:00:00:00:00:01,62117,53,11,47711,97
00:00:00:00:00:03,52153,8000,40,47712,127
00:00:00:00:00:02,30658,80,4,47712,10
00:00:00:00:00:03,61733,465,28,47713,241
00:00:00:00:00:03,31057,443,27,47715,51
00:00:00:00:00:01,35555,3306,34,47717,153
00:00:00:00:00:01,25729,443,32,47720,105
00:00:00:00:00:02,56244,3306,14,47725,188
00:00:00:00:00:02,35788,443,22,47726,35
00:00:00:00:00:02,42280,21,12,47730,119
00:00:00:00:00:01,3136,80,17,47730,26
00:00:00:00:00:03,12506,135,5,47731,88
00:00:00:00:00:01,42751,20,44,47733,118
00:00:00:00:00:02,63123,80,41,47734,203
00:00:00:00:00:03,23002,993,21,47739,262
00:00:00:00:00:03,16947,443,46,47741,209
00:00:00:00:00:02,29097,21,19,47742,49
00:00:00:00:00:02,15369,8443,25,47743,68
00:00:00:00:00:03,27371,8080,39,47744,62
00:00:00:00:00:02,34789,8000,46,47745,240
00:00:00:00:00:01,20310,5060,42,47749,15
00:00:00:00:00:01,31956,8443,44,47749,159
00:00:00:00:00:01,13829,21,48,47750,128
00:00:00:00:00:02,37658,8000,42,47750,118
00:00:00:00:00:03,34564,25,47,47751,218
00:00:00:00:00:01,29240,20,6,47753,217
00:00:00:00:00:03,23771,20,50,47754,198
00:00:00:00:00:03,15630,8080,15,47755,164
00:00:00:00:00:02,41433,5061,20,47757,75
00:00:00:00:00:02,40007,443,37,47759,255
00:00:00:00:00:02,20584,110,41,47761,74
00:00:00:00:00:01,4950,21,29,47763,211
00:00:00:00:00:03,56042,53,17,47764,262
00:00:00:00:00:03,2329,8080,10,47767,131
00:00:00:00:00:01,57771,20,28,47769,286
00:00:00:00:00:03,17580,8000,4,47771,117
00:00:00:00:00:02,44956,995,12,47772,128
00:00:00:00:00:03,48649,137,14,47772,185
00:00:00:00:00:02,45165,80,39,47774,200
00:00:00:00:00:01,28711,8443,37,47774,85
00:00:00:00:00:03,32930,8080,44,47774,144
00:00:00:00:00:02,37679,20,4,47774,106
00:00:00:00:00:03,1566,8443,42,47776,238
00:00:00:00:00:03,42466,8080,6,47777,72
00:00:00:00:00:03,14948,443,24,47779,104
00:00:00:00:00:02,63390,22,48,47783,43
00:00:00:00:00:03,63810,8443,39,47784,194
00:00:00:00:00:01,61958,8443,31,47784,233
00:00:00:00:00:02,29852,8443,39,47785,72
00:00:00:00:00:03,44440,80,4,47788,113
00:00:00:00:00:02,51877,21,33,47790,85
00:00:00:00:00:03,16713,443,36,47792,166
00:00:00:00:00:03,59747,80,40,47792,227
00:00:00:00:00:03,25915,8000,24,47792,134
00:00:00:00:00:02,53573,5060,8,47795,47
00:00:00:00:00:03,53442,465,44,47805,235
00:00:00:00:00:03,17959,465,31,47806,171
00:00:00:00:00:01,2058,22,45,47807,255
00:00:00:00:00:02,59813,53,6,47809,291
00:00:00:00:00:01,40049,25,37,47809,3
00:00:00:00:00:01,65344,8443,34,47812,34
00:00:00:00:00:03,43719,8080,2,47813,251
00:00:00:00:00:01,53448,25,10,47814,72
00:00:00:00:00:03,33023,443,40,47816,288
00:00:00:00:00:03,63159,8000,34,47816,114
00:00:00:00:00:01,52649,80,37,47818,221
00:00:00:00:00:03,56873,8443,45,47818,110
00:00:00:00:00:02,52907,587,4,47819,101
00:00:00:00:00:01,48654,138,12,47819,74
00:00:00:00:00:01,41488,443,31,47820,220
00:00:00:00:00:02,39808,8443,25,47821,159
00:00:00:00:00:01,9459,53,20,47823,48
00:00:00:00:00:01,9277,8080,17,47823,142
00:00:00:00:00:03,32437,5060,3,47823,299
00:00:00:00:00:03,5130,8443,19,47825,201
00:00:00:00:00:01,26575,8080,34,47826,17
00:00:00:00:00:02,28390,138,13,47827,33
00:00:00:00:00:02,43985,8443,27,47827,102
00:00:00:00:00:01,25403,443,46,47838,194
00:00:00:00:00:02,13541,8443,45,47839,96
00:00:00:00:00:03,45957,8000,34,47839,14
00:00:00:00:00:01,46624,137,11,47843,235
00:00:00:00:00:03,60566,143,14,47845,62
00:00:00:00:00:01,53860,8000,2,47847,237
00:00:00:00:00:02,22220,22,35,47847,164
00:00:00:00:00:02,20805,995,19,47849,126
00:00:00:00:00:01,54100,3306,29,47849,223
00:00:00:00:00:01,5967,80,32,47859,179
00:00:00:00:00:01,24580,80,37,47860,218
00:00:00:00:00:01,40859,53,26,47861,58
00:00:00:00:00:02,26869,8080,1,47862,181
00:00:00:00:00:02,10364,53,13,47865,82
00:00:00:00:00:03,52567,137,45,47872,122
00:00:00:00:00:03,32156,8080,36,47873,8
00:00:00:00:00:03,15700,443,33,47874,89
00:00:00:00:00:02,39458,5060,9,47877,178
00:00:00:00:00:03,8529,8000,16,47879,141
00:00:00:00:00:02,27201,80,46,47881,188
00:00:00:00:00:02,32339,22,2,47883,69
00:00:00:00:00:03,47017,8000,22,47887,159
00:00:00:00:00:02,8412,443,29,47887,225
00:00:00:00:00:01,3784,80,48,47887,231
00:00:00:00:00:02,43120,443,36,47889,26
00:00:00:00:00:03,1604,110,40,47896,116
00:00:00:00:00:03,8511,8000,50,47896,222
00:00:00:00:00:03,41875,22,6,47896,114
00:00:00:00:00:02,19920,8443,37,47898,279
00:00:00:00:00:01,33276,8443,48,47901,139
00:00:00:00:00:02,42088,20,10,47902,122
00:00:00:00:00:03,7763,80,7,47904,68
00:00:00:00:00:03,4824,8080,33,47912,194
00:00:00:00:00:01,60225,53,42,47913,78
00:00:00:00:00:03,53290,80,36,47913,100
00:00:00:00:00:03,36184,3306,30,47914,240
00:00:00:00:00:02,52948,993,10,47916,214
00:00:00:00:00:03,35880,80,49,47918,9
00:00:00:00:00:02,31959,53,40,47919,7
00:00:00:00:00:01,47626,3306,10,47922,220
00:00:00:00:00:01,22293,5432,41,47923,133
00:00:00:00:00:01,12377,8443,9,47927,71
00:00:00:00:00:03,64415,80,14,47928,144
00:00:00:00:00:01,16406,465,26,47929,281
00:00:00:00:00:01,1568,8080,36,47929,70
00:00:00:00:00:01,1725,995,9,47931,176
00:00:00:00:00:02,65003,8000,20,47936,154
00:00:00:00:00:03,16934,8443,8,47939,288
00:00:00:00:00:01,16166,587,11,47941,96
00:00:00:00:00:01,39779,8080,46,47947,235
00:00:00:00:00:01,3171,8080,3,47954,299
00:00:00:00:00:03,38802,8080,32,47957,219
00:00:00:00:00:02,61625,80,28,47959,200
00:00:00:00:00:01,54992,8080,7,47959,6
00:00:00:00:00:02,19701,8443,44,47960,165
00:00:00:00:00:03,24823,8000,24,47960,149
00:00:00:00:00:01,21490,8080,18,47961,43
00:00:00:00:00:03,61788,53,19,47962,100
00:00:00:00:00:01,46718,8443,14,47964,38
00:00:00:00:00:02,52900,80,16,47964,299
00:00:00:00:00:03,21112,8000,2,47967,38
00:00:00:00:00:03,1134,443,12,47968,260
00:00:00:00:00:03,54883,8080,30,47969,174
00:00:00:00:00:01,4463,53,14,47970,248
00:00:00:00:00:02,40064,443,7,47971,280
00:00:00:00:00:01,36042,139,1,47972,26
00:00:00:00:00:01,44029,22,19,47972,99
00:00:00:00:00:03,5411,8000,43,47973,150
00:00:00:00:00:01,25798,465,26,47973,154
00:00:00:00:00:02,33142,995,43,47974,138
00:00:00:00:00:02,9451,22,23,47976,198
00:00:00:00:00:02,32378,443,32,47978,15
00:00:00:00:00:02,19225,3306,8,47979,181
00:00:00:00:00:03,34236,8080,48,47984,84
00:00:00:00:00:03,33984,443,38,47985,43
00:00:00:00:00:03,49452,8080,22,47987,160
00:00:00:00:00:03,4066,8443,43,47990,221
00:00:00:00:00:03,43206,8443,30,47992,86
00:00:00:00:00:01,53865,53,37,47995,178
00:00:00:00:00:03,38556,5060,23,47996,296
00:00:00:00:00:02,8770,8080,44,47998,16
00:00:00:00:00:03,3639,443,24,47998,113
00:00:00:00:00:02,51450,5061,24,48000,116
00:00:00:00:00:01,11822,443,48,48003,247
00:00:00:00:00:03,61288,80,3,48003,29
00:00:00:00:00:03,63906,135,34,48005,152
00:00:00:00:00:01,58953,20,26,48007,165
00:00:00:00:00:02,27078,443,48,48008,39
00:00:00:00:00:03,34010,137,33,48008,233
00:00:00:00:00:01,27657,8000,7,48013,164
00:00:00:00:00:03,44997,443,43,48014,145
00:00:00:00:00:03,27974,993,15,48023,282
00:00:00:00:00:01,61511,80,25,48024,269
00:00:00:00:00:03,50573,8000,2,48027,226
00:00:00:00:00:03,38081,443,20,48027,81
00:00:00:00:00:02,55819,8000,11,48027,234
00:00:00:00:00:02,35516,53,46,48031,268
00:00:00:00:00:03,62589,3306,30,48032,276
00:00:00:00:00:02,59463,8000,29,48032,289
00:00:00:00:00:02,42114,5060,13,48033,139
00:00:00:00:00:01,57415,443,38,48035,132
00:00:00:00:00:03,46237,135,2,48037,144
00:00:00:00:00:03,46004,80,30,48038,285
00:00:00:00:00:03,12450,53,4,48038,129
00:00:00:00:00:02,13301,20,16,48039,29
00:00:00:00:00:03,37062,587,22,48039,75
00:00:00:00:00:03,52760,139,46,48041,144
00:00:00:00:00:02,26996,443,4,48041,40
00:00:00:00:00:02,26421,80,37,48044,193
00:00:00:00:00:02,61910,8443,43,48044,87
00:00:00:00:00:01,40348,8000,32,48048,249
00:00:00:00:00:01,46534,8443,50,48048,197
00:00:00:00:00:01,49434,8443,12,48050,40
00:00:00:00:00:02,14438,80,24,48051,253
00:00:00:00:00:03,30807,25,46,48056,24
00:00:00:00:00:03,21249,53,6,48057,38
00:00:00:00:00:01,56008,443,9,48059,59
00:00:00:00:00:02,46412,139,27,48059,254
00:00:00:00:00:02,9293,8000,28,48062,262
00:00:00:00:00:02,9030,80,37,48066,20
00:00:00:00:00:03,54726,8080,39,48066,42
00:00:00:00:00:01,47723,443,42,48067,89
00:00:00:00:00:02,12474,8080,5,48075,278
00:00:00:00:00:02,62951,587,48,48077,87
00:00:00:00:00:02,50411,8080,28,48081,120
00:00:00:00:00:03,53418,22,23,48081,213
00:00:00:00:00:03,16828,8000,28,48082,57
00:00:00:00:00:01,2687,8000,42,48083,38
00:00:00:00:00:03,50988,443,18,48085,87
00:00:00:00:00:03,15172,8080,26,48085,283
00:00:00:00:00:03,48816,138,12,48088,88
00:00:00:00:00:01,61021,8000,13,48088,288
00:00:00:00:00:02,3986,20,26,48094,9
00:00:00:00:00:03,59974,5061,26,48095,58
00:00:00:00:00:03,54577,8000,14,48099,72
00:00:00:00:00:03,39035,8443,20,48102,87
00:00:00:00:00:03,47188,80,3,48102,88
00:00:00:00:00:02,60093,443,40,48103,272
00:00:00:00:00:02,14280,5432,24,48104,143
00:00:00:00:00:02,33841,110,48,48106,249
00:00:00:00:00:01,10941,8000,34,48108,65
00:00:00:00:00:03,32775,53,29,48114,131
00:00:00:00:00:01,3137,8080,11,48123,97
00:00:00:00:00:01,36712,8000,19,48123,77
00:00:00:00:00:03,11560,80,29,48126,249
00:00:00:00:00:02,8268,8000,44,48127,171
00:00:00:00:00:03,19246,443,36,48139,6
00:00:00:00:00:03,53108,22,41,48140,70
00:00:00:00:00:03,63287,80,45,48141,289
00:00:00:00:00:02,41915,443,26,48144,224
00:00:00:00:00:02,15455,443,31,48144,15
00:00:00:00:00:03,16763,443,33,48153,221
00:00:00:00:00:03,59030,8080,32,48154,82
00:00:00:00:00:01,7787,8080,17,48159,59
00:00:00:00:00:02,24782,8000,28,48162,1
00:00:00:00:00:02,56036,993,37,48162,229
00:00:00:00:00:01,23630,443,30,48162,126
00:00:00:00:00:03,18777,3306,41,48169,15
00:00:00:00:00:02,33810,5060,29,48171,5
00:00:00:00:00:01,12201,8000,4,48172,27
00:00:00:00:00:01,45929,80,14,48177,264
00:00:00:00:00:02,28916,993,33,48177,180
00:00:00:00:00:02,14368,443,50,48178,190
00:00:00:00:00:01,54742,8443,24,48179,240
00:00:00:00:00:01,16025,8080,6,48186,140
00:00:00:00:00:02,39961,53,21,48188,256
00:00:00:00:00:03,38869,80,34,48189,176
00:00:00:00:00:03,41172,8443,10,48195,257
00:00:00:00:00:03,35865,8443,36,48195,59
00:00:00:00:00:03,15707,5432,17,48195,211
00:00:00:00:00:01,15204,8080,6,48198,135
00:00:00:00:00:01,57390,3306,34,48198,101
00:00:00:00:00:02,21512,8443,5,48199,181
00:00:00:00:00:03,21257,3306,8,48201,204
00:00:00:00:00:02,8240,8443,23,48206,190
00:00:00:00:00:02,35301,53,39,48207,88
00:00:00:00:00:01,34836,8443,22,48209,31
00:00:00:00:00:03,46905,22,17,48212,179
00:00:00:00:00:03,3035,587,40,48213,38
00:00:00:00:00:03,17347,465,46,48213,185
00:00:00:00:00:02,60662,587,5,48220,278
00:00:00:00:00:03,15906,25,39,48231,272
00:00:00:00:00:01,18437,8443,15,48234,279
00:00:00:00:00:01,5592,8000,21,48238,278
00:00:00:00:00:03,63701,8000,23,48239,179
00:00:00:00:00:03,62322,80,12,48241,297
00:00:00:00:00:02,50979,135,6,48242,178
00:00:00:00:00:02,3519,8080,24,48242,76
00:00:00:00:00:01,56100,3306,48,48246,124
00:00:00:00:00:01,9008,995,40,48246,168
00:00:00:00:00:03,39538,8080,22,48247,59
00:00:00:00:00:01,34356,80,6,48247,130
00:00:00:00:00:02,19331,22,21,48248,227
00:00:00:00:00:02,19617,22,20,48248,34
00:00:00:00:00:03,44632,8000,16,48249,174
00:00:00:00:00:02,63689,443,25,48250,2
00:00:00:00:00:01,17819,110,12,48251,88
00:00:00:00:00:03,29204,443,2,48254,299
00:00:00:00:00:01,30894,8443,21,48254,195
00:00:00:00:00:01,41019,8080,6,48260,25
00:00:00:00:00:02,55808,8443,21,48260,140
00:00:00:00:00:01,36618,80,37,48261,41
00:00:00:00:00:03,5659,443,14,48262,227
00:00:00:00:00:03,7891,587,6,48266,109
00:00:00:00:00:01,59896,21,48,48269,193
00:00:00:00:00:02,56766,8000,35,48275,157
00:00:00:00:00:01,43466,8080,46,48282,167
00:00:00:00:00:01,1356,3306,42,48287,110
00:00:00:00:00:02,19269,138,28,48288,214
00:00:00:00:00:01,10949,8000,2,48290,86
00:00:00:00:00:02,53435,53,10,48294,43
00:00:00:00:00:01,45864,135,8,48295,175
00:00:00:00:00:01,64130,5060,9,48295,240
00:00:00:00:00:02,6220,5432,45,48298,80
00:00:00:00:00:03,57910,443,10,48300,262
00:00:00:00:00:03,30577,25,15,48302,135
00:00:00:00:00:02,4320,8443,3,48303,227
00:00:00:00:00:02,49808,53,26,48305,144
00:00:00:00:00:02,44207,8080,33,48308,239
00:00:00:00:00:01,4899,80,31,48308,27
00:00:00:00:00:03,20318,5432,41,48309,248
00:00:00:00:00:02,64225,8080,34,48311,136
00:00:00:00:00:02,8974,8000,9,48311,60
00:00:00:00:00:03,42310,8443,25,48316,287
00:00:00:00:00:01,59927,80,5,48319,136
00:00:00:00:00:01,62043,3306,9,48320,298
00:00:00:00:00:02,15976,80,18,48322,211
00:00:00:00:00:01,64812,443,32,48323,221
00:00:00:00:00:02,3042,8443,24,48327,151
00:00:00:00:00:03,35342,8443,2,48330,172
00:00:00:00:00:03,65372,137,7,48330,244
00:00:00:00:00:01,54303,465,45,48331,244
00:00:00:00:00:02,44437,8000,10,48334,163
00:00:00:00:00:02,23087,995,47,48337,244
00:00:00:00:00:03,13745,21,8,48340,194
00:00:00:00:00:03,50189,20,37,48340,147
00:00:00:00:00:01,12587,993,25,48347,232
00:00:00:00:00:02,42321,443,28,48350,72
00:00:00:00:00:03,42209,445,50,48351,193
00:00:00:00:00:03,63264,8080,28,48353,124
00:00:00:00:00:03,58056,80,4,48353,139
00:00:00:00:00:03,41450,8443,31,48354,105
00:00:00:00:00:02,54285,25,47,48359,21
00:00:00:00:00:02,61382,21,50,48360,78
00:00:00:00:00:01,56868,25,41,48360,51
00:00:00:00:00:01,4144,8443,46,48366,146
00:00:00:00:00:01,63979,8080,38,48369,270
00:00:00:00:00:02,5662,443,29,48370,155
00:00:00:00:00:01,1828,5432,36,48370,247
00:00:00:00:00:02,18333,443,48,48371,137
00:00:00:00:00:01,64378,443,32,48371,110
00:00:00:00:00:03,53571,80,6,48372,119
00:00:00:00:00:03,41680,8000,4,48372,149
00:00:00:00:00:02,18329,443,8,48374,215
00:00:00:00:00:01,41106,8080,26,48374,62
00:00:00:00:00:01,34800,8443,50,48376,224
00:00:00:00:00:03,28161,21,8,48377,215
00:00:00:00:00:03,22797,5061,10,48380,91
00:00:00:00:00:03,18135,465,3,48380,257
00:00:00:00:00:02,40584,995,28,48392,158
00:00:00:00:00:02,27204,587,21,48395,57
00:00:00:00:00:02,21618,8080,22,48396,52
00:00:00:00:00:02,40583,993,35,48397,235
00:00:00:00:00:03,7819,22,36,48397,171
00:00:00:00:00:01,52681,8000,13,48400,34
00:00:00:00:00:01,39387,8443,50,48401,124
00:00:00:00:00:02,11266,8080,45,48401,148
00:00:00:00:00:03,23923,22,45,48402,238
00:00:00:00:00:01,47345,995,43,48408,134
00:00:00:00:00:02,33691,995,41,48409,25
00:00:00:00:00:02,41141,5060,9,48412,24
00:00:00:00:00:02,41141,8080,15,48415,267
00:00:00:00:00:01,30828,443,45,48416,110
00:00:00:00:00:02,45785,993,26,48416,217
00:00:00:00:00:01,18222,443,7,48416,113
00:00:00:00:00:01,13811,53,35,48421,125
00:00:00:00:00:01,58192,5060,35,48423,129
00:00:00:00:00:03,44347,993,26,48425,177
00:00:00:00:00:03,28625,443,25,48428,126
00:00:00:00:00:02,38522,8080,10,48428,21
00:00:00:00:00:01,40815,80,12,48429,25
00:00:00:00:00:03,48063,5061,47,48431,206
00:00:00:00:00:02,48451,8000,29,48431,139
00:00:00:00:00:01,40622,5060,4,48434,221
00:00:00:00:00:02,29159,443,28,48434,178
00:00:00:00:00:01,27599,8080,47,48437,144
00:00:00:00:00:03,11078,443,23,48440,99
00:00:00:00:00:03,56440,80,15,48440,199
00:00:00:00:00:03,13813,8000,13,48441,52
00:00:00:00:00:02,2157,5060,16,48443,103
00:00:00:00:00:01,8929,53,12,48444,226
00:00:00:00:00:02,36015,8443,14,48447,281
00:00:00:00:00:02,56980,443,3,48447,17
00:00:00:00:00:03,49723,8000,43,48452,52
00:00:00:00:00:03,48808,3306,7,48453,124
00:00:00:00:00:01,14297,8443,39,48456,99
00:00:00:00:00:01,57949,80,20,48461,78
00:00:00:00:00:01,29430,8443,50,48461,95
00:00:00:00:00:01,11532,8080,17,48462,162
00:00:00:00:00:01,50836,21,4,48464,60
00:00:00:00:00:02,58310,443,28,48467,274
00:00:00:00:00:01,37872,8000,26,48472,192
00:00:00:00:00:01,32296,443,43,48473,26
00:00:00:00:00:03,29589,465,16,48475,293
00:00:00:00:00:03,49801,5061,14,48476,159
00:00:00:00:00:02,47189,8000,46,48476,74
00:00:00:00:00:03,42497,8000,18,48479,275
00:00:00:00:00:01,59704,8443,36,48481,27
00:00:00:00:00:01,44534,8080,42,48482,153
00:00:00:00:00:03,63548,110,28,48484,278
00:00:00:00:00:03,33948,110,32,48485,76
00:00:00:00:00:01,40639,8080,16,48486,173
00:00:00:00:00:03,35784,8080,43,48488,238
00:00:00:00:00:02,62598,8443,44,48493,108
00:00:00:00:00:03,54272,443,18,48493,251
00:00:00:00:00:03,51817,21,41,48494,243
00:00:00:00:00:02,61963,5432,28,48495,146
00:00:00:00:00:03,43413,443,49,48500,272
00:00:00:00:00:03,28426,587,3,48500,11
00:00:00:00:00:03,62453,110,19,48501,35
00:00:00:00:00:01,8433,8080,31,48503,282
00:00:00:00:00:01,32667,8443,45,48505,265
00:00:00:00:00:03,20558,443,16,48512,24
00:00:00:00:00:02,44474,8000,44,48515,46
00:00:00:00:00:02,13743,8080,5,48517,260
00:00:00:00:00:03,7661,5060,7,48517,34
00:00:00:00:00:02,30232,443,45,48521,37
00:00:00:00:00:01,26729,465,49,48523,252
00:00:00:00:00:02,6417,80,24,48525,188
00:00:00:00:00:02,17857,8443,17,48526,123
00:00:00:00:00:03,43041,8000,13,48527,300
00:00:00:00:00:01,20255,22,21,48531,29
00:00:00:00:00:02,47855,138,17,48532,167
00:00:00:00:00:02,7055,5432,3,48534,257
00:00:00:00:00:02,23494,8080,29,48536,94
00:00:00:00:00:01,65508,8080,25,48536,261
00:00:00:00:00:02,27807,5060,36,48537,109
00:00:00:00:00:03,49199,80,23,48538,295
00:00:00:00:00:02,65464,22,25,48539,86
00:00:00:00:00:03,35244,22,39,48540,227
00:00:00:00:00:03,55804,53,36,48542,189
00:00:00:00:00:01,63740,8443,31,48546,103
00:00:00:00:00:02,25892,53,1,48546,276
00:00:00:00:00:03,8500,80,25,48551,21
00:00:00:00:00:02,18690,8080,15,48555,283
00:00:00:00:00:01,31649,443,4,48560,281
00:00:00:00:00:03,3427,8000,27,48562,26
00:00:00:00:00:02,38994,5061,22,48563,49
00:00:00:00:00:02,13466,8080,13,48566,182
00:00:00:00:00:02,55684,80,17,48571,39
00:00:00:00:00:03,49934,20,40,48574,50
00:00:00:00:00:02,25137,110,38,48577,105
00:00:00:00:00:01,41051,8080,24,48577,138
00:00:00:00:00:03,64136,139,40,48582,152
00:00:00:00:00:03,56677,8000,20,48583,103
00:00:00:00:00:03,52559,25,21,48583,123
00:00:00:00:00:01,65521,993,12,48584,287
00:00:00:00:00:03,13377,80,49,48587,8
00:00:00:00:00:01,7720,8000,24,48588,291
00:00:00:00:00:03,30093,587,25,48589,128
00:00:00:00:00:02,28932,5061,20,48590,292
00:00:00:00:00:03,17723,995,42,48590,183
00:00:00:00:00:03,16381,443,21,48592,297
00:00:00:00:00:03,14682,445,38,48593,103
00:00:00:00:00:02,3941,80,4,48596,286
00:00:00:00:00:01,15891,80,20,48597,12
00:00:00:00:00:03,61177,5432,35,48597,244
00:00:00:00:00:01,33331,8080,48,48599,16
00:00:00:00:00:01,52592,8443,17,48600,66
00:00:00:00:00:02,36829,53,37,48602,77
00:00:00:00:00:03,44279,995,3,48603,281
00:00:00:00:00:03,3800,8080,47,48607,226
00:00:00:00:00:01,43360,80,33,48607,77
00:00:00:00:00:02,27949,8080,28,48608,42
00:00:00:00:00:02,43337,5060,1,48611,234
00:00:00:00:00:01,64316,443,9,48612,92
00:00:00:00:00:01,32604,8443,34,48615,151
00:00:00:00:00:02,21705,8443,22,48616,293
00:00:00:00:00:01,26921,8000,4,48620,206
00:00:00:00:00:01,29694,5432,11,48623,71
00:00:00:00:00:02,38512,993,2,48626,143
00:00:00:00:00:02,56906,25,32,48629,81
00:00:00:00:00:03,25802,5061,19,48630,95
00:00:00:00:00:03,29396,80,14,48630,243
00:00:00:00:00:01,40285,80,40,48634,151
00:00:00:00:00:02,11920,465,31,48635,49
00:00:00:00:00:03,64997,5061,23,48639,169
00:00:00:00:00:02,41766,20,45,48639,229
00:00:00:00:00:03,14832,443,1,48640,210
00:00:00:00:00:02,17570,53,7,48642,6
00:00:00:00:00:02,39202,53,42,48642,284
00:00:00:00:00:03,25703,22,48,48643,85
00:00:00:00:00:02,48093,8080,6,48645,109
00:00:00:00:00:01,22119,8000,40,48645,299
00:00:00:00:00:01,23012,8000,34,48646,223
00:00:00:00:00:01,21237,8080,3,48648,157
00:00:00:00:00:03,49360,5432,41,48653,167
00:00:00:00:00:02,4142,8080,41,48654,252
00:00:00:00:00:01,46583,80,36,48654,224
00:00:00:00:00:02,10008,8443,48,48655,190
00:00:00:00:00:02,64594,110,32,48656,62
00:00:00:00:00:02,54408,465,23,48656,44
00:00:00:00:00:03,9392,8000,8,48659,88
00:00:00:00:00:01,14930,8080,46,48663,114
00:00:00:00:00:03,26555,8080,4,48663,266
00:00:00:00:00:03,60788,5061,26,48664,117
00:00:00:00:00:01,29906,25,44,48666,203
00:00:00:00:00:01,34170,3306,4,48666,126
00:00:00:00:00:01,39001,8443,32,48667,282
00:00:00:00:00:01,9114,135,46,48669,222
00:00:00:00:00:01,64688,443,17,48671,20
00:00:00:00:00:03,57394,8443,49,48672,66
00:00:00:00:00:01,26156,587,36,48674,281
00:00:00:00:00:02,10929,80,38,48675,271
00:00:00:00:00:01,46666,5060,45,48676,199
00:00:00:00:00:02,9889,22,45,48682,129
00:00:00:00:00:03,56844,5432,35,48683,185
00:00:00:00:00:02,58952,3306,7,48688,32
00:00:00:00:00:01,56145,21,25,48688,79
00:00:00:00:00:03,5587,20,40,48689,144
00:00:00:00:00:02,17205,80,28,48689,283
00:00:00:00:00:03,52154,8080,3,48689,53
00:00:00:00:00:02,55078,138,23,48689,153
00:00:00:00:00:02,17730,22,27,48693,284
